08/22/2017,michael+thomas,saints,http://www.nola.com/saints/index.ssf/2016/08/drew_brees_shines_outduels_tom.html
08/22/2017,michael+thomas,saints,http://nesn.com/2016/08/patriots-joint-practice-observations-cyrus-jones-stands-out-vs-saints/
08/22/2017,michael+thomas,saints,http://www.espn.com/blog/new-orleans-saints/post/_/id/22675/saints-patriots-primer-who-to-watch-besides-brady-brees-and-gronk
08/22/2017,michael+thomas,saints,https://nflspinzone.com/2016/07/22/new-orelans-saints-training-camp-willie-snead-vs-michael-thomas/
08/22/2017,michael+thomas,saints,https://nflspinzone.com/2016/07/22/new-orelans-saints-training-camp-willie-snead-vs-michael-thomas/
08/22/2017,michael+thomas,saints,https://www.upi.com/Sports_News/2016/07/22/NFL-Summer-Reset-New-Orleans-Saints-defense-has-bounty-of-problems/3741469162322/
08/22/2017,michael+thomas,saints,https://www.si.com/fantasy/2016/07/22/drew-brees-fantasy-football-2016-draft-prep
08/22/2017,michael+thomas,saints,http://www.nfl.com/news/story/0ap3000000684137/article/saints-stud-wr-michael-thomas-dazzles-in-opener
08/22/2017,michael+thomas,saints,http://www.nfl.com/news/story/0ap3000000684137/article/saints-stud-wr-michael-thomas-dazzles-in-opener
08/22/2017,michael+thomas,saints,https://www.cbssports.com/fantasy/football/news/saints-brandon-coleman-zero-receptions-in-preseason-opener/
08/22/2017,michael+thomas,saints,http://www.sunherald.com/sports/nfl/new-orleans-saints/article95505562.html
08/22/2017,michael+thomas,saints,http://www.espn.com/blog/nflnation/post/_/id/209811/sean-payton-in-no-mood-to-put-optimistic-spin-on-saints-opener
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=10&sa=N"
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=20&sa=N"
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=30&sa=N"
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=40&sa=N"
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=50&sa=N"
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=60&sa=N"
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=70&sa=N"
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=80&sa=N"
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=90&sa=N"
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&safe=active&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&tbm=nws&ei=YPCcWZSbGcu8jwPM4rDADw&start=10&sa=N"
08/22/2017,michael+thomas,saints,javascript:void(0)
08/22/2017,michael+thomas,saints,"/search?q=michael+thomas+saints&tbm=nws&tbs=cdr:1,cd_min:7/1/2016,cd_max:9/10/2016&safe=active&gbv=1&sei=PvacWeqgE9jojwOK44Uw"
08/22/2017,michael+thomas,saints,https://www.youtube.com/?gl=US
